N° du client,Statut du client,Âge du client,Genre du client,Nb de personnes à charge,Niveau de diplôme,Statut marital,Catégorie du revenu annuel,Type de carte,Durée d'engagement en mois,Nb de mois inactif,Nb d'interactions,Montant crédit renouvellé,Nb de transactions,Utilisation moyenne de la carte,risque_inactivite,risque_interactions,risque_credit,risque_transactions,risque_utilisation,score_risque,niveau_risque
718338708,Client actuel,49,F,1,Licence,Marié(e),$40K - $60K,Blue,38,2,2,0,73,0.0,0,0,1,0,1,2,Modéré
713588958,Client actuel,40,F,4,Non connu,Célibataire,Moins de $40K,Blue,25,1,1,1507,70,0.708,0,0,0,0,0,0,Faible
710120358,Client actuel,40,M,3,Non connu,Marié(e),$60K - $80K,Blue,27,2,4,2312,37,0.256,0,1,0,1,0,2,Modéré
809582058,Client actuel,48,M,2,Non connu,Non connu,$40K - $60K,Blue,43,2,2,1249,73,0.709,0,0,0,0,0,0,Faible
815324433,Client actuel,46,F,4,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,41,3,1,0,86,0.0,0,0,1,0,1,2,Modéré
793656633,Client actuel,35,F,3,Sans diplôme,Marié(e),Non connu,Blue,29,3,1,1303,76,0.572,0,0,0,0,0,0,Faible
713246208,Client actuel,65,M,1,Non connu,Célibataire,$40K - $60K,Blue,56,2,4,1318,54,0.099,0,1,0,0,1,2,Modéré
711493158,Client actuel,52,M,3,Licence,Célibataire,$60K - $80K,Blue,36,2,2,2467,90,0.881,0,0,0,0,0,0,Faible
721163133,Client actuel,44,M,2,Licence,Célibataire,Non connu,Blue,36,3,1,0,60,0.0,0,0,1,0,1,2,Modéré
826417233,Client actuel,35,F,4,Niveau Bac+2,Marié(e),Moins de $40K,Blue,31,3,4,1011,71,0.345,0,1,0,0,0,1,Faible
711619608,Client actuel,45,M,3,Licence,Marié(e),$80K - $120K,Blue,36,3,2,0,84,0.0,0,0,1,0,1,2,Modéré
712244733,Client actuel,56,F,1,Non connu,Marié(e),Moins de $40K,Blue,45,1,2,2230,73,0.712,0,0,0,0,0,0,Faible
709638783,Client actuel,50,F,1,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,43,3,4,2048,92,0.692,0,1,0,0,0,1,Faible
718926258,Client actuel,37,F,1,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,28,3,2,642,90,0.261,0,0,1,0,0,1,Faible
714706083,Client actuel,44,M,2,Niveau Bac+2,Marié(e),$60K - $80K,Blue,36,3,4,997,75,0.082,0,1,0,0,1,2,Modéré
721473783,Client actuel,35,F,3,Licence,Marié(e),Moins de $40K,Blue,21,1,1,604,75,0.266,0,0,1,0,0,1,Faible
712230408,Client actuel,42,M,4,Sans diplôme,Marié(e),$120K +,Blue,37,2,4,1445,80,0.208,0,1,0,0,0,1,Faible
716186883,Client actuel,48,F,4,Niveau Bac+2,Marié(e),$40K - $60K,Blue,37,6,2,933,78,0.521,1,0,0,0,0,1,Faible
715204083,Client actuel,47,F,4,Doctorat,Célibataire,Moins de $40K,Blue,36,2,2,901,80,0.326,0,0,0,0,0,0,Faible
817887408,Client actuel,39,F,1,Sans diplôme,Célibataire,Moins de $40K,Blue,34,1,4,1148,84,0.166,0,1,0,0,0,1,Faible
718184883,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,34,2,2,0,63,0.0,0,0,1,0,1,2,Modéré
821157183,Client actuel,42,F,5,Non connu,Marié(e),Moins de $40K,Blue,37,2,3,1398,88,0.55,0,0,0,0,0,0,Faible
709837308,Client actuel,34,F,3,Licence,Célibataire,Non connu,Blue,19,1,2,0,71,0.0,0,0,1,0,1,2,Modéré
779491908,Client actuel,47,F,4,Master,Non connu,Non connu,Blue,29,2,1,1391,59,0.161,0,0,0,0,1,1,Faible
718399233,Client actuel,43,F,4,Niveau Bac+2,Célibataire,$40K - $60K,Blue,36,3,1,0,77,0.0,0,0,1,0,1,2,Modéré
779447358,Client actuel,50,F,2,Licence,Marié(e),Moins de $40K,Blue,32,3,4,2104,93,0.73,0,1,0,0,0,1,Faible
789114408,Client actuel,50,F,1,Master,Célibataire,$40K - $60K,Blue,38,1,4,0,82,0.0,0,1,1,0,1,3,Modéré
712681608,Client actuel,54,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,36,4,2,1355,70,0.298,1,0,0,0,0,1,Faible
709086933,Client actuel,40,F,3,Niveau Bac+2,Célibataire,Moins de $40K,Blue,22,2,4,2517,72,0.746,0,1,0,0,0,1,Faible
709179708,Client actuel,40,M,2,Licence,Divorcé(e),$60K - $80K,Blue,36,1,2,0,75,0.0,0,0,1,0,1,2,Modéré
711206958,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Divorcé(e),Non connu,Blue,31,1,2,1305,73,0.54,0,0,0,0,0,0,Faible
823928058,Client actuel,52,F,2,Sans diplôme,Marié(e),Moins de $40K,Blue,48,2,4,578,79,0.109,0,1,1,0,1,3,Modéré
796330983,Client actuel,41,F,4,Licence,Célibataire,Moins de $40K,Blue,35,1,4,1283,85,0.6,0,1,0,0,0,1,Faible
779307558,Client actuel,53,F,1,Niveau Bac+2,Non connu,$40K - $60K,Blue,35,3,3,0,81,0.0,0,0,1,0,1,2,Modéré
788846508,Client actuel,48,F,4,Sans diplôme,Marié(e),$40K - $60K,Blue,32,1,3,1903,81,0.707,0,0,0,0,0,0,Faible
783500283,Client actuel,62,M,0,Licence,Non connu,$80K - $120K,Blue,56,3,2,1228,74,0.042,0,0,0,0,1,1,Faible
795573333,Client actuel,41,M,3,Lycée (équivalent baccalauréat),Marié(e),$80K - $120K,Blue,35,2,1,1165,67,0.139,0,0,0,0,1,1,Faible
721366308,Client actuel,50,M,3,Non connu,Célibataire,$40K - $60K,Blue,39,3,1,2060,64,0.152,0,0,0,0,1,1,Faible
720377433,Client actuel,38,F,3,Licence,Marié(e),Moins de $40K,Blue,36,2,4,2217,74,0.925,0,1,0,0,0,1,Faible
711243108,Client actuel,50,M,1,Doctorat,Célibataire,$80K - $120K,Blue,36,3,3,2207,78,0.116,0,0,0,0,1,1,Faible
789351783,Client actuel,40,F,5,Licence,Marié(e),Moins de $40K,Blue,30,2,2,1618,88,0.765,0,0,0,0,0,0,Faible
719699208,Client actuel,39,F,4,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,4,729,65,0.449,0,1,0,0,0,1,Faible
720774183,Client actuel,40,F,1,Lycée (équivalent baccalauréat),Divorcé(e),Moins de $40K,Blue,30,2,1,1959,69,0.76,0,0,0,0,0,0,Faible
815596608,Client actuel,48,F,5,Sans diplôme,Marié(e),$40K - $60K,Blue,43,1,3,921,72,0.321,0,0,0,0,0,0,Faible
718921683,Client actuel,49,M,4,Non connu,Marié(e),$80K - $120K,Blue,38,6,3,1835,49,0.188,1,0,0,0,0,1,Faible
720031908,Client actuel,55,M,2,Doctorat,Marié(e),$60K - $80K,Blue,36,1,1,0,74,0.0,0,0,1,0,1,2,Modéré
716716083,Client actuel,58,M,3,Non connu,Célibataire,$80K - $120K,Blue,36,2,3,1878,84,0.56,0,0,0,0,0,0,Faible
819969933,Client actuel,43,F,2,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,38,2,2,0,67,0.0,0,0,1,0,1,2,Modéré
714382608,Client actuel,35,F,2,Licence,Marié(e),Moins de $40K,Blue,36,2,0,1161,85,0.451,0,0,0,0,0,0,Faible
720092283,Client actuel,40,F,3,Licence,Célibataire,Moins de $40K,Blue,31,2,3,978,78,0.485,0,0,0,0,0,0,Faible
708794133,Client actuel,46,F,4,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,37,1,4,2136,50,0.843,0,1,0,0,0,1,Faible
713447583,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,36,3,2,2055,58,0.531,0,0,0,0,0,0,Faible
712713108,Client actuel,61,F,0,Licence,Marié(e),Non connu,Blue,36,2,3,1883,85,0.925,0,0,0,0,0,0,Faible
719245083,Client actuel,53,F,1,Sans diplôme,Célibataire,Moins de $40K,Blue,39,3,4,1539,74,0.868,0,1,0,0,0,1,Faible
708269583,Client actuel,42,F,3,Sans diplôme,Divorcé(e),Moins de $40K,Blue,28,2,4,1377,86,0.679,0,1,0,0,0,1,Faible
709436883,Client actuel,56,F,2,Sans diplôme,Célibataire,$40K - $60K,Blue,48,2,2,1619,87,0.55,0,0,0,0,0,0,Faible
714140133,Client actuel,42,F,4,Licence,Non connu,Moins de $40K,Blue,32,1,2,1547,74,0.669,0,0,0,0,0,0,Faible
715031433,Client actuel,57,M,2,Licence,Marié(e),$80K - $120K,Blue,36,3,3,1493,60,0.239,0,0,0,0,0,0,Faible
810667158,Client actuel,40,M,2,Lycée (équivalent baccalauréat),Divorcé(e),$40K - $60K,Blue,35,1,1,974,75,0.401,0,0,0,0,0,0,Faible
715253433,Client actuel,48,M,4,Non connu,Célibataire,$80K - $120K,Blue,38,2,3,1372,79,0.248,0,0,0,0,0,0,Faible
809937933,Client actuel,42,F,3,Licence,Marié(e),$40K - $60K,Blue,37,3,2,2013,82,0.815,0,0,0,0,0,0,Faible
708997833,Client actuel,49,F,4,Doctorat,Célibataire,$40K - $60K,Blue,39,3,1,603,62,0.185,0,0,1,0,0,1,Faible
708754833,Client actuel,48,F,3,Sans diplôme,Célibataire,Non connu,Blue,40,4,4,1182,72,0.418,1,1,0,0,0,2,Modéré
788638908,Client actuel,43,F,2,Licence,Divorcé(e),Moins de $40K,Blue,30,2,4,2127,71,0.905,0,1,0,0,0,1,Faible
715607958,Client actuel,45,F,2,Licence,Marié(e),Moins de $40K,Blue,36,1,3,2201,78,0.524,0,0,0,0,0,0,Faible
708515358,Client actuel,40,F,1,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,3,2,0,82,0.0,0,0,1,0,1,2,Modéré
716357058,Client actuel,53,M,3,Sans diplôme,Célibataire,$80K - $120K,Blue,36,3,1,787,56,0.301,0,0,0,0,0,0,Faible
714569958,Client actuel,38,F,2,Non connu,Célibataire,Moins de $40K,Blue,28,2,1,2459,65,0.767,0,0,0,0,0,0,Faible
716822583,Client actuel,39,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,2,3,802,74,0.153,0,0,0,0,1,1,Faible
721109358,Client actuel,39,M,3,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,27,2,1,0,87,0.0,0,0,1,0,1,2,Modéré
827635083,Client actuel,59,F,0,Licence,Non connu,Non connu,Blue,55,3,3,755,75,0.525,0,0,0,0,0,0,Faible
715492983,Client actuel,40,M,3,Master,Marié(e),$120K +,Blue,36,2,4,2517,62,0.337,0,1,0,0,0,1,Faible
712234308,Client actuel,54,F,3,Licence,Marié(e),Non connu,Blue,36,1,2,1805,90,0.366,0,0,0,0,0,0,Faible
708334158,Client actuel,46,F,3,Licence,Divorcé(e),Moins de $40K,Blue,34,2,4,686,58,0.07,0,1,0,0,1,2,Modéré
812488608,Client actuel,44,F,3,Niveau Bac+2,Non connu,Moins de $40K,Blue,39,1,3,2209,73,0.44,0,0,0,0,0,0,Faible
793345008,Client actuel,44,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,38,1,3,0,80,0.0,0,0,1,0,1,2,Modéré
788856408,Client actuel,50,F,5,Sans diplôme,Marié(e),Non connu,Blue,34,5,2,1041,75,0.314,1,0,0,0,0,1,Faible
721147383,Client actuel,37,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,22,2,4,1740,81,0.711,0,1,0,0,0,1,Faible
803973483,Client actuel,49,F,3,Non connu,Célibataire,Moins de $40K,Blue,44,2,4,0,83,0.0,0,1,1,0,1,3,Modéré
715603233,Client actuel,53,F,3,Sans diplôme,Marié(e),$40K - $60K,Blue,42,1,2,1460,74,0.637,0,0,0,0,0,0,Faible
709945458,Client actuel,52,M,3,Sans diplôme,Célibataire,$60K - $80K,Blue,40,1,1,512,82,0.356,0,0,1,0,0,1,Faible
768167358,Client actuel,37,M,4,Doctorat,Célibataire,$60K - $80K,Blue,31,3,0,1018,86,0.598,0,0,0,0,0,0,Faible
737967708,Client actuel,52,F,1,Non connu,Marié(e),$40K - $60K,Blue,45,1,1,938,86,0.582,0,0,0,0,0,0,Faible
712920633,Client actuel,49,F,2,Non connu,Marié(e),$40K - $60K,Blue,35,1,1,0,79,0.0,0,0,1,0,1,2,Modéré
780373233,Client actuel,39,F,4,Non connu,Célibataire,Moins de $40K,Blue,29,3,0,1940,90,0.678,0,0,0,0,0,0,Faible
721384308,Client actuel,39,F,1,Sans diplôme,Marié(e),$40K - $60K,Blue,36,1,4,2323,86,0.71,0,1,0,0,0,1,Faible
712242633,Client actuel,42,F,2,Non connu,Célibataire,Moins de $40K,Blue,36,1,4,2517,76,0.94,0,1,0,0,0,1,Faible
713610933,Client actuel,40,F,2,Sans diplôme,Marié(e),Moins de $40K,Blue,26,2,1,0,90,0.0,0,0,1,0,1,2,Modéré
714257958,Client actuel,41,F,3,Doctorat,Célibataire,Moins de $40K,Blue,31,2,1,0,68,0.0,0,0,1,0,1,2,Modéré
772172883,Client actuel,46,F,2,Sans diplôme,Non connu,$40K - $60K,Blue,35,2,1,1349,93,0.22,0,0,0,0,0,0,Faible
720204558,Client actuel,45,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,1,3,999,77,0.609,0,0,0,0,0,0,Faible
779635533,Client actuel,38,F,3,Licence,Célibataire,Non connu,Blue,21,1,3,1028,71,0.438,0,0,0,0,0,0,Faible
804658833,Client actuel,53,F,3,Non connu,Marié(e),Moins de $40K,Blue,48,1,2,0,73,0.0,0,0,1,0,1,2,Modéré
756691608,Client actuel,37,F,3,Licence,Marié(e),Non connu,Blue,30,3,3,780,81,0.171,0,0,0,0,0,0,Faible
806219808,Client actuel,52,M,3,Niveau Bac+2,Non connu,$120K +,Blue,47,6,3,1972,88,0.385,1,0,0,0,0,1,Faible
826266483,Client actuel,39,F,2,Niveau Bac+2,Célibataire,Non connu,Blue,35,2,2,598,81,0.056,0,0,1,0,1,2,Modéré
787596558,Client actuel,50,M,1,Sans diplôme,Marié(e),$120K +,Blue,23,2,1,981,85,0.138,0,0,0,0,1,1,Faible
803205258,Client actuel,51,F,3,Licence,Célibataire,Non connu,Blue,45,3,4,2379,86,0.983,0,1,0,0,0,1,Faible
716041908,Client actuel,54,F,1,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,43,2,4,805,75,0.387,0,1,0,0,0,1,Faible
708837858,Client actuel,44,F,4,Doctorat,Non connu,Moins de $40K,Blue,34,2,2,1718,68,0.632,0,0,0,0,0,0,Faible
828227433,Client actuel,50,M,2,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Blue,46,2,4,778,84,0.138,0,1,0,0,1,2,Modéré
714036258,Client actuel,47,F,3,Non connu,Célibataire,Moins de $40K,Blue,36,1,4,1963,64,0.702,0,1,0,0,0,1,Faible
788752833,Client actuel,52,F,2,Lycée (équivalent baccalauréat),Divorcé(e),Moins de $40K,Blue,32,3,4,1581,69,0.651,0,1,0,0,0,1,Faible
773108958,Client actuel,55,F,2,Sans diplôme,Marié(e),$40K - $60K,Blue,48,1,1,2138,75,0.71,0,0,0,0,0,0,Faible
782437008,Client actuel,41,F,3,Niveau Bac+2,Marié(e),Non connu,Blue,35,2,4,1769,83,0.784,0,1,0,0,0,1,Faible
827423433,Client actuel,41,F,4,Licence,Divorcé(e),Moins de $40K,Blue,37,1,4,1399,67,0.187,0,1,0,0,0,1,Faible
756919683,Client actuel,48,F,2,Non connu,Marié(e),Moins de $40K,Blue,41,1,3,1294,86,0.356,0,0,0,0,0,0,Faible
779219208,Client actuel,38,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,28,1,3,0,86,0.0,0,0,1,0,1,2,Modéré
712342833,Client actuel,52,F,2,Licence,Marié(e),Non connu,Blue,36,3,1,2248,80,0.381,0,0,0,0,0,0,Faible
721121283,Client actuel,37,F,2,Licence,Célibataire,$40K - $60K,Blue,24,1,4,1280,81,0.497,0,1,0,0,0,1,Faible
790006383,Client actuel,45,M,0,Non connu,Célibataire,$80K - $120K,Blue,37,3,2,2035,67,0.211,0,0,0,0,0,0,Faible
756989583,Client actuel,41,M,4,Licence,Non connu,$40K - $60K,Blue,24,2,2,0,68,0.0,0,0,1,0,1,2,Modéré
716614683,Client actuel,49,M,3,Niveau Bac+2,Célibataire,$60K - $80K,Gold,36,3,1,1255,73,0.036,0,0,0,0,1,1,Faible
740784258,Client actuel,47,F,2,Niveau Bac+2,Célibataire,Moins de $40K,Blue,40,3,3,1088,90,0.608,0,0,0,0,0,0,Faible
711336033,Client actuel,26,F,0,Non connu,Célibataire,Non connu,Blue,36,3,2,1032,72,0.136,0,0,0,0,1,1,Faible
768141558,Client actuel,51,M,3,Niveau Bac+2,Célibataire,$40K - $60K,Blue,45,3,0,1896,74,0.579,0,0,0,0,0,0,Faible
717179508,Client actuel,33,F,0,Licence,Célibataire,Moins de $40K,Blue,26,1,3,1565,68,0.657,0,0,0,0,0,0,Faible
716520033,Client actuel,52,M,2,Master,Célibataire,$80K - $120K,Blue,36,4,1,1448,61,0.731,1,0,0,0,0,1,Faible
783625008,Client actuel,51,M,2,Master,Célibataire,$120K +,Blue,45,2,2,0,71,0.0,0,0,1,0,1,2,Modéré
769330908,Client actuel,49,F,4,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,43,3,4,1555,62,0.604,0,1,0,0,0,1,Faible
789396783,Client actuel,30,F,0,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,20,3,4,1109,78,0.525,0,1,0,0,0,1,Faible
709310433,Client actuel,65,F,0,Non connu,Célibataire,Moins de $40K,Blue,56,2,2,812,76,0.149,0,0,0,0,1,1,Faible
713094483,Client actuel,43,F,3,Non connu,Marié(e),$40K - $60K,Blue,32,2,4,0,78,0.0,0,1,1,0,1,3,Modéré
770753733,Client actuel,42,F,5,Niveau Bac+2,Célibataire,Moins de $40K,Blue,28,3,2,1865,85,0.613,0,0,0,0,0,0,Faible
712659408,Client actuel,57,M,1,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,45,3,2,2159,81,0.793,0,0,0,0,0,0,Faible
768475383,Client actuel,62,F,0,Non connu,Célibataire,$40K - $60K,Blue,56,1,2,0,74,0.0,0,0,1,0,1,2,Modéré
779655183,Client actuel,48,M,4,Niveau Bac+2,Célibataire,$80K - $120K,Blue,31,1,3,0,82,0.0,0,0,1,0,1,2,Modéré
711278283,Client actuel,61,F,1,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,50,1,2,1075,65,0.125,0,0,0,0,1,1,Faible
713345508,Client actuel,43,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,2,1662,83,0.715,0,0,0,0,0,0,Faible
711379083,Client actuel,60,F,0,Doctorat,Célibataire,Moins de $40K,Blue,42,3,3,1429,74,0.518,0,0,0,0,0,0,Faible
789144633,Client actuel,45,M,1,Licence,Marié(e),$80K - $120K,Blue,34,2,2,850,34,0.088,0,0,0,1,1,2,Modéré
708393633,Client actuel,41,F,0,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,31,2,4,1647,94,0.613,0,1,0,0,0,1,Faible
708657033,Client actuel,60,F,2,Niveau Bac+2,Célibataire,Moins de $40K,Blue,54,3,2,1923,71,0.714,0,0,0,0,0,0,Faible
788866983,Client actuel,63,F,0,Non connu,Célibataire,Moins de $40K,Blue,48,2,1,0,61,0.0,0,0,1,0,1,2,Modéré
751283658,Client actuel,42,F,4,Non connu,Célibataire,$40K - $60K,Blue,35,3,3,1316,73,0.737,0,0,0,0,0,0,Faible
718243533,Client actuel,48,M,3,Master,Divorcé(e),$60K - $80K,Blue,36,3,4,0,74,0.0,0,1,1,0,1,3,Modéré
779754408,Client actuel,44,M,3,Licence,Célibataire,$40K - $60K,Blue,33,2,2,2123,69,0.857,0,0,0,0,0,0,Faible
794866983,Client actuel,51,F,1,Doctorat,Marié(e),Non connu,Blue,45,2,1,1031,67,0.141,0,0,0,0,1,1,Faible
711832533,Client actuel,42,M,3,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Silver,32,3,3,1396,62,0.04,0,0,0,0,1,1,Faible
788552658,Client actuel,46,F,4,Sans diplôme,Marié(e),Moins de $40K,Blue,30,3,1,1759,86,0.71,0,0,0,0,0,0,Faible
715415508,Client actuel,42,F,4,Licence,Célibataire,Non connu,Blue,36,3,3,1870,71,0.199,0,0,0,0,0,0,Faible
719962458,Client actuel,44,F,2,Licence,Non connu,Moins de $40K,Blue,34,2,2,1491,70,0.582,0,0,0,0,0,0,Faible
717410508,Client actuel,43,M,3,Non connu,Marié(e),$60K - $80K,Silver,30,3,4,1281,70,0.05,0,1,0,0,1,2,Modéré
711796683,Client actuel,50,F,2,Licence,Célibataire,Moins de $40K,Blue,38,4,2,1581,73,0.214,1,0,0,0,0,1,Faible
709407933,Client actuel,51,M,3,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Silver,38,3,4,1802,80,0.052,0,1,0,0,1,2,Modéré
810493458,Client actuel,52,F,1,Sans diplôme,Célibataire,Non connu,Blue,47,1,3,1349,72,0.332,0,0,0,0,0,0,Faible
720494058,Client actuel,51,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,25,3,3,0,79,0.0,0,0,1,0,1,2,Modéré
717050883,Client actuel,60,F,1,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,2,2,1617,71,0.602,0,0,0,0,0,0,Faible
715659333,Client actuel,43,F,4,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,36,3,2,2517,69,0.513,0,0,0,0,0,0,Faible
712414908,Client actuel,45,F,4,Non connu,Marié(e),Non connu,Blue,37,2,1,0,80,0.0,0,0,1,0,1,2,Modéré
720175008,Client actuel,48,F,2,Doctorat,Marié(e),$40K - $60K,Blue,34,1,4,1843,66,0.364,0,1,0,0,0,1,Faible
719876808,Client actuel,43,M,3,Non connu,Divorcé(e),$80K - $120K,Blue,36,2,3,0,62,0.0,0,0,1,0,1,2,Modéré
708360108,Client actuel,50,M,1,Niveau Bac+2,Célibataire,$40K - $60K,Blue,41,1,1,1338,90,0.478,0,0,0,0,0,0,Faible
720676158,Client actuel,34,F,4,Sans diplôme,Célibataire,Non connu,Blue,21,3,2,1994,89,0.221,0,0,0,0,0,0,Faible
716631708,Client actuel,56,M,2,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,36,3,1,1990,67,0.734,0,0,0,0,0,0,Faible
710506683,Client actuel,47,F,4,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,39,1,0,0,75,0.0,0,0,1,0,1,2,Modéré
712428333,Client actuel,49,M,3,Sans diplôme,Célibataire,$80K - $120K,Blue,41,3,4,1901,75,0.649,0,1,0,0,0,1,Faible
718041033,Client actuel,47,F,4,Licence,Marié(e),Moins de $40K,Blue,36,1,4,1455,76,0.668,0,1,0,0,0,1,Faible
709169133,Client actuel,35,F,1,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,23,3,1,0,82,0.0,0,0,1,0,1,2,Modéré
718164858,Client actuel,42,F,4,Master,Marié(e),Moins de $40K,Blue,34,3,2,1281,97,0.634,0,0,0,0,0,0,Faible
778377183,Client actuel,49,M,3,Licence,Célibataire,$120K +,Blue,29,2,2,1144,92,0.063,0,0,0,0,1,1,Faible
712845258,Client actuel,41,M,2,Sans diplôme,Célibataire,$80K - $120K,Gold,33,3,2,1642,71,0.048,0,0,0,0,1,1,Faible
716915133,Client actuel,42,F,2,Non connu,Célibataire,Moins de $40K,Blue,36,3,4,0,70,0.0,0,1,1,0,1,3,Modéré
771403008,Client actuel,52,M,2,Licence,Non connu,$60K - $80K,Blue,40,1,3,0,75,0.0,0,0,1,0,1,2,Modéré
787441383,Client actuel,52,F,0,Licence,Marié(e),Moins de $40K,Blue,37,1,2,1284,62,0.716,0,0,0,0,0,0,Faible
711345258,Client actuel,52,F,2,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,44,3,1,0,85,0.0,0,0,1,0,1,2,Modéré
718205283,Client actuel,48,F,3,Niveau Bac+2,Célibataire,$40K - $60K,Blue,37,3,1,0,76,0.0,0,0,1,0,1,2,Modéré
708337683,Client actuel,51,M,2,Sans diplôme,Célibataire,$60K - $80K,Blue,40,2,2,893,62,0.041,0,0,0,0,1,1,Faible
710201058,Client actuel,46,F,4,Licence,Marié(e),Moins de $40K,Blue,38,3,2,736,65,0.496,0,0,0,0,0,0,Faible
785218458,Client actuel,44,M,2,Licence,Marié(e),$40K - $60K,Blue,38,1,3,2282,77,0.911,0,0,0,0,0,0,Faible
770740308,Client actuel,49,F,4,Licence,Non connu,$40K - $60K,Blue,35,3,2,1699,92,0.646,0,0,0,0,0,0,Faible
708846183,Client actuel,48,M,4,Niveau Bac+2,Célibataire,$60K - $80K,Blue,30,2,2,2234,68,0.676,0,0,0,0,0,0,Faible
810586833,Client actuel,38,F,3,Licence,Divorcé(e),Non connu,Blue,33,2,3,857,78,0.029,0,0,0,0,1,1,Faible
712425258,Client actuel,46,F,4,Non connu,Célibataire,Moins de $40K,Blue,26,1,3,1379,72,0.742,0,0,0,0,0,0,Faible
772063308,Client actuel,45,M,2,Licence,Célibataire,$60K - $80K,Blue,34,1,1,0,79,0.0,0,0,1,0,1,2,Modéré
718574808,Client actuel,33,F,2,Licence,Célibataire,Moins de $40K,Blue,17,3,4,1846,74,0.759,0,1,0,0,0,1,Faible
717131283,Client actuel,43,F,4,Lycée (équivalent baccalauréat),Divorcé(e),$40K - $60K,Blue,34,1,1,1579,67,0.262,0,0,0,0,0,0,Faible
798996183,Client actuel,61,F,0,Non connu,Marié(e),Moins de $40K,Blue,55,2,3,1512,80,0.689,0,0,0,0,0,0,Faible
716831508,Client actuel,47,F,3,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,34,1,3,1524,59,0.776,0,0,0,0,0,0,Faible
813234108,Client actuel,45,F,3,Sans diplôme,Marié(e),Moins de $40K,Blue,40,1,3,1212,70,0.415,0,0,0,0,0,0,Faible
711027183,Client actuel,50,M,4,Niveau Bac+2,Célibataire,$40K - $60K,Blue,45,3,1,600,80,0.086,0,0,1,0,1,2,Modéré
719613783,Client actuel,51,F,1,Doctorat,Marié(e),Moins de $40K,Blue,42,2,2,0,64,0.0,0,0,1,0,1,2,Modéré
719035758,Client actuel,53,F,3,Sans diplôme,Divorcé(e),Moins de $40K,Blue,43,1,2,1516,78,0.636,0,0,0,0,0,0,Faible
708473133,Client actuel,55,F,1,Licence,Marié(e),Moins de $40K,Blue,45,2,3,0,68,0.0,0,0,1,0,1,2,Modéré
712996833,Client actuel,40,F,1,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,33,2,2,1129,86,0.472,0,0,0,0,0,0,Faible
819606258,Client actuel,48,M,4,Non connu,Marié(e),$60K - $80K,Blue,43,3,3,1629,55,0.186,0,0,0,0,0,0,Faible
806428908,Client actuel,60,F,1,Licence,Célibataire,Non connu,Blue,55,3,3,0,75,0.0,0,0,1,0,1,2,Modéré
710903358,Client actuel,65,F,0,Non connu,Célibataire,Moins de $40K,Blue,55,2,1,1386,77,0.218,0,0,0,0,0,0,Faible
712676208,Client actuel,46,F,5,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,3,1324,79,0.741,0,0,0,0,0,0,Faible
712102983,Client actuel,47,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,36,3,3,0,87,0.0,0,0,1,0,1,2,Modéré
