N° du client,Statut du client,Âge du client,Genre du client,Nb de personnes à charge,Niveau de diplôme,Statut marital,Catégorie du revenu annuel,Type de carte,Durée d'engagement en mois,Nb de mois inactif,Nb d'interactions,Montant crédit renouvellé,Nb de transactions,Utilisation moyenne de la carte
721527858,Client perdu,52,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,40,6,1,1735,42,0.866
718265658,Client actuel,47,F,4,Sans diplôme,Célibataire,Moins de $40K,Blue,36,1,2,1499,80,0.717
714312708,Client actuel,44,M,0,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Blue,36,3,2,2517,68,0.381
715821183,Client actuel,42,F,4,Niveau Bac+2,Marié(e),Non connu,Blue,23,3,2,0,68,0.0
709487058,Client actuel,51,F,2,Non connu,Marié(e),Moins de $40K,Silver,36,2,3,1132,56,0.082
712675158,Client actuel,56,M,1,Licence,Célibataire,$60K - $80K,Blue,36,3,2,1676,75,0.237
826473858,Client actuel,44,M,1,Niveau Bac+2,Célibataire,$40K - $60K,Blue,40,1,2,1680,60,0.393
817382958,Client actuel,47,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,31,1,3,0,89,0.0
712927383,Client perdu,51,F,2,Sans diplôme,Célibataire,Moins de $40K,Blue,36,3,3,642,49,0.446
712894308,Client actuel,47,M,4,Lycée (équivalent baccalauréat),Marié(e),$80K - $120K,Blue,37,3,3,0,75,0.0
712349808,Client actuel,44,F,4,Niveau Bac+2,Célibataire,Non connu,Blue,34,1,2,670,76,0.054
778780008,Client actuel,48,M,4,Non connu,Marié(e),$60K - $80K,Blue,36,3,3,1249,66,0.77
711430908,Client perdu,45,F,4,Licence,Marié(e),$60K - $80K,Blue,34,2,1,0,35,0.0
779670783,Client actuel,40,M,3,Non connu,Célibataire,$80K - $120K,Blue,23,2,2,0,71,0.0
718757808,Client actuel,56,F,1,Sans diplôme,Non connu,$40K - $60K,Blue,46,3,3,1287,67,0.439
779530908,Client perdu,48,F,3,Non connu,Divorcé(e),Moins de $40K,Blue,31,2,8,0,58,0.0
716389833,Client actuel,50,F,1,Non connu,Célibataire,Moins de $40K,Blue,40,1,2,1026,74,0.442
718469658,Client actuel,37,F,2,Sans diplôme,Marié(e),Non connu,Blue,22,3,3,996,85,0.126
809849358,Client perdu,55,F,2,Licence,Divorcé(e),$80K - $120K,Blue,50,8,3,0,36,0.0
719772258,Client actuel,38,M,3,Non connu,Célibataire,$80K - $120K,Blue,30,1,3,724,79,0.199
809363958,Client actuel,49,F,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,44,1,2,0,66,0.0
709165533,Client actuel,47,M,3,Doctorat,Non connu,$120K +,Blue,41,2,2,1151,72,0.187
809846283,Client actuel,42,F,1,Non connu,Marié(e),Moins de $40K,Blue,37,3,0,0,78,0.0
708427908,Client actuel,52,F,4,Niveau Bac+2,Non connu,Moins de $40K,Blue,39,3,1,1343,86,0.66
721228308,Client perdu,47,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,39,3,3,0,40,0.0
713374533,Client actuel,52,F,1,Non connu,Célibataire,$40K - $60K,Blue,43,2,2,1082,90,0.546
708708858,Client perdu,50,F,1,Licence,Célibataire,$80K - $120K,Blue,36,3,4,502,46,0.207
721111233,Client actuel,52,M,2,Licence,Célibataire,$80K - $120K,Blue,43,3,3,800,85,0.067
708538608,Client actuel,50,F,4,Niveau Bac+2,Marié(e),Non connu,Blue,36,4,3,0,81,0.0
718866633,Client actuel,46,M,2,Niveau Bac+2,Célibataire,$80K - $120K,Blue,36,4,2,0,63,0.0
719100633,Client actuel,40,M,2,Lycée (équivalent baccalauréat),Célibataire,$120K +,Silver,36,4,2,1436,73,0.042
789328083,Client perdu,42,F,4,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,32,3,3,0,39,0.0
822905058,Client actuel,29,F,2,Licence,Marié(e),Moins de $40K,Blue,25,3,2,1746,85,0.639
816549933,Client actuel,50,M,4,Lycée (équivalent baccalauréat),Divorcé(e),$80K - $120K,Blue,45,2,2,992,82,0.588
716421633,Client perdu,43,F,3,Licence,Marié(e),$60K - $80K,Blue,36,2,7,0,44,0.0
712667958,Client actuel,40,M,4,Sans diplôme,Célibataire,$120K +,Blue,36,3,2,2024,71,0.351
809559933,Client perdu,45,F,3,Licence,Marié(e),Non connu,Blue,40,6,3,706,41,0.158
819979458,Client actuel,35,F,3,Doctorat,Marié(e),Moins de $40K,Blue,30,2,2,1789,75,0.45
708100533,Client actuel,55,F,3,Niveau Bac+2,Célibataire,Moins de $40K,Blue,36,3,3,2277,85,0.85
778669608,Client actuel,49,F,4,Non connu,Marié(e),$40K - $60K,Blue,29,3,2,0,78,0.0
802867683,Client actuel,53,F,2,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,47,2,3,728,78,0.474
711893358,Client actuel,46,M,5,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,37,2,1,1196,66,0.504
785410158,Client actuel,50,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,42,3,3,0,65,0.0
718596858,Client actuel,53,F,4,Licence,Divorcé(e),$40K - $60K,Blue,45,3,1,2424,78,0.72
708338958,Client actuel,58,F,1,Licence,Célibataire,Moins de $40K,Blue,36,1,1,1713,75,0.54
714688833,Client actuel,47,F,2,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,36,2,2,0,95,0.0
789662283,Client perdu,50,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,33,3,7,0,50,0.0
712805658,Client actuel,56,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,46,3,2,0,72,0.0
815598858,Client actuel,48,M,3,Licence,Marié(e),$40K - $60K,Blue,43,1,1,1779,74,0.734
779412783,Client actuel,55,F,1,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,37,3,3,1969,79,0.829
780036483,Client actuel,38,M,1,Licence,Célibataire,Moins de $40K,Blue,28,5,2,1459,69,0.863
711527508,Client perdu,46,F,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,34,3,2,0,31,0.0
720768258,Client actuel,52,F,3,Licence,Célibataire,Moins de $40K,Blue,34,2,1,2147,66,0.717
716023533,Client actuel,49,F,1,Master,Célibataire,Non connu,Blue,39,3,2,1996,81,0.693
714075708,Client actuel,48,M,4,Sans diplôme,Divorcé(e),$80K - $120K,Gold,38,3,1,1426,71,0.041
787475433,Client actuel,36,F,2,Doctorat,Célibataire,Non connu,Blue,23,2,3,905,69,0.13
787505133,Client perdu,36,M,3,Niveau Bac+2,Marié(e),$120K +,Blue,24,2,3,1599,49,0.141
712241433,Client actuel,38,F,0,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,30,2,1,1003,84,0.697
807990108,Client actuel,44,M,1,Sans diplôme,Divorcé(e),$120K +,Blue,39,2,3,0,61,0.0
719018208,Client perdu,52,F,0,Doctorat,Marié(e),Non connu,Blue,46,7,3,0,36,0.0
716641983,Client actuel,55,F,4,Niveau Bac+2,Célibataire,Non connu,Blue,36,3,3,753,84,0.097
708989358,Client actuel,37,F,2,Non connu,Marié(e),Moins de $40K,Blue,18,3,1,1587,79,0.784
708807483,Client actuel,51,F,3,Licence,Marié(e),$40K - $60K,Blue,45,2,3,1259,75,0.138
715774833,Client actuel,41,F,2,Doctorat,Non connu,Moins de $40K,Blue,36,1,2,940,74,0.522
714733908,Client actuel,51,M,2,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,37,6,3,1087,75,0.124
721067658,Client actuel,40,M,4,Licence,Marié(e),$60K - $80K,Silver,36,1,3,642,81,0.023
788997408,Client actuel,65,F,2,Doctorat,Célibataire,Moins de $40K,Blue,53,3,2,1917,65,0.873
719835033,Client actuel,46,M,4,Niveau Bac+2,Marié(e),$80K - $120K,Blue,34,3,2,568,67,0.041
771854808,Client actuel,45,M,4,Licence,Marié(e),$60K - $80K,Blue,34,2,3,1868,66,0.684
717299958,Client actuel,49,M,3,Licence,Célibataire,$80K - $120K,Blue,45,2,0,1534,66,0.625
720778458,Client actuel,49,M,3,Non connu,Marié(e),$60K - $80K,Blue,36,3,3,1542,97,0.207
713019783,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,35,3,3,1794,72,0.679
770968383,Client perdu,41,M,4,Licence,Marié(e),$80K - $120K,Silver,28,2,3,825,52,0.024
709747308,Client actuel,41,M,5,Licence,Marié(e),$60K - $80K,Blue,36,4,3,1344,64,0.294
801366783,Client actuel,51,F,1,Niveau Bac+2,Célibataire,Moins de $40K,Blue,45,3,2,1772,80,0.365
798786333,Client actuel,46,F,2,Licence,Marié(e),Moins de $40K,Blue,40,4,2,510,66,0.355
771723408,Client perdu,37,F,2,Non connu,Célibataire,Moins de $40K,Blue,25,2,7,0,60,0.0
715117008,Client actuel,39,M,5,Sans diplôme,Marié(e),$40K - $60K,Blue,36,2,3,0,82,0.0
713944833,Client actuel,46,M,5,Sans diplôme,Célibataire,$60K - $80K,Blue,36,3,2,766,78,0.031
713569158,Client perdu,43,F,3,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,34,3,2,1474,47,0.891
713037333,Client actuel,63,M,1,Licence,Célibataire,$80K - $120K,Blue,55,1,2,0,57,0.0
718267233,Client actuel,50,M,1,Licence,Marié(e),$120K +,Silver,38,3,3,1915,65,0.055
709736658,Client actuel,37,M,4,Sans diplôme,Marié(e),$40K - $60K,Blue,27,3,2,759,86,0.528
710929233,Client actuel,33,F,2,Doctorat,Célibataire,Moins de $40K,Blue,36,2,3,1559,83,0.557
714290583,Client actuel,44,M,4,Master,Marié(e),$60K - $80K,Blue,36,2,2,1400,85,0.449
717972408,Client actuel,44,M,2,Sans diplôme,Marié(e),$80K - $120K,Blue,34,3,3,2016,78,0.788
718626033,Client perdu,47,M,3,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,39,3,2,0,52,0.0
720008133,Client actuel,45,F,4,Licence,Non connu,Non connu,Blue,36,1,3,727,83,0.213
710476908,Client actuel,39,F,3,Licence,Marié(e),Non connu,Blue,28,3,3,1066,78,0.114
709888383,Client actuel,47,F,3,Licence,Marié(e),Moins de $40K,Blue,36,1,2,2453,82,0.779
788864508,Client actuel,52,F,3,Non connu,Célibataire,Moins de $40K,Blue,37,2,2,926,79,0.596
714010383,Client perdu,47,F,5,Sans diplôme,Célibataire,Non connu,Blue,40,7,6,0,42,0.0
719549508,Client actuel,49,F,4,Licence,Célibataire,Moins de $40K,Blue,40,2,2,1686,74,0.622
718670808,Client actuel,59,F,0,Niveau Bac+2,Marié(e),Moins de $40K,Blue,51,1,0,0,81,0.0
718211208,Client actuel,39,M,3,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,36,3,2,1682,69,0.513
712578933,Client perdu,35,F,5,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,25,2,8,0,44,0.0
709343433,Client actuel,39,F,2,Licence,Célibataire,Moins de $40K,Blue,26,3,3,1826,74,0.74
767488908,Client actuel,41,M,4,Non connu,Marié(e),$80K - $120K,Blue,35,2,3,0,72,0.0
719531133,Client actuel,46,F,4,Non connu,Non connu,$40K - $60K,Blue,38,2,3,0,80,0.0
719006508,Client actuel,34,M,2,Licence,Marié(e),$60K - $80K,Blue,36,1,3,1913,69,0.692
721287183,Client actuel,49,F,2,Sans diplôme,Marié(e),Moins de $40K,Blue,35,2,3,0,87,0.0
711144183,Client perdu,55,F,3,Licence,Marié(e),Non connu,Blue,45,6,1,1848,29,0.656
709080783,Client actuel,56,F,1,Licence,Célibataire,Moins de $40K,Blue,38,1,3,0,78,0.0
710520408,Client actuel,52,F,4,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,36,3,3,1194,87,0.132
785262333,Client perdu,46,M,5,Sans diplôme,Non connu,$40K - $60K,Blue,40,7,3,1960,45,0.317
716513358,Client actuel,51,F,2,Licence,Divorcé(e),Non connu,Blue,36,3,3,1802,91,0.871
719073483,Client perdu,45,M,3,Sans diplôme,Marié(e),$80K - $120K,Blue,38,6,3,0,44,0.0
715372083,Client actuel,37,F,1,Licence,Célibataire,Moins de $40K,Blue,36,3,3,0,85,0.0
780034083,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,38,2,2,0,86,0.0
794581533,Client actuel,52,M,2,Niveau Bac+2,Célibataire,$60K - $80K,Blue,37,3,3,1380,90,0.502
710013258,Client actuel,44,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,31,2,2,823,69,0.416
719084358,Client perdu,55,F,1,Licence,Marié(e),$80K - $120K,Blue,46,6,3,0,37,0.0
789173958,Client actuel,45,F,2,Licence,Marié(e),Moins de $40K,Blue,34,1,2,877,76,0.61
789575583,Client actuel,43,F,2,Sans diplôme,Non connu,Non connu,Blue,36,1,0,1380,64,0.199
712434708,Client perdu,52,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,39,6,2,2517,47,0.762
808675083,Client actuel,61,M,1,Licence,Célibataire,Non connu,Blue,56,3,2,1675,76,0.396
710864358,Client actuel,51,F,2,Doctorat,Marié(e),Non connu,Blue,45,6,2,0,81,0.0
712574583,Client actuel,34,F,1,Licence,Célibataire,Non connu,Blue,21,1,3,1322,70,0.207
708412758,Client perdu,33,F,3,Licence,Célibataire,$60K - $80K,Blue,36,2,3,0,45,0.0
714389058,Client actuel,38,F,3,Non connu,Marié(e),$40K - $60K,Blue,36,3,2,0,85,0.0
715767033,Client actuel,56,F,3,Niveau Bac+2,Célibataire,Non connu,Blue,36,1,3,0,83,0.0
779281233,Client actuel,45,F,3,Licence,Célibataire,Non connu,Blue,27,3,3,1748,80,0.705
717147708,Client actuel,44,M,2,Sans diplôme,Divorcé(e),$60K - $80K,Blue,34,3,2,1270,81,0.348
715029333,Client actuel,52,F,2,Non connu,Divorcé(e),Moins de $40K,Blue,36,2,3,0,72,0.0
806989008,Client actuel,30,F,0,Lycée (équivalent baccalauréat),Célibataire,Non connu,Blue,25,1,2,1157,82,0.09
713158083,Client perdu,56,M,2,Lycée (équivalent baccalauréat),Célibataire,$120K +,Blue,46,6,7,0,41,0.0
771037008,Client actuel,46,M,1,Sans diplôme,Célibataire,$80K - $120K,Blue,33,1,2,0,76,0.0
710587458,Client actuel,34,M,2,Lycée (équivalent baccalauréat),Non connu,$80K - $120K,Blue,22,3,2,1612,77,0.145
710563458,Client actuel,43,F,1,Licence,Divorcé(e),Non connu,Blue,30,3,3,660,81,0.069
720010608,Client perdu,37,M,2,Non connu,Célibataire,$40K - $60K,Blue,24,2,7,0,44,0.0
710343783,Client actuel,37,F,5,Non connu,Marié(e),Moins de $40K,Blue,29,1,2,0,65,0.0
772578858,Client actuel,49,F,1,Non connu,Marié(e),Moins de $40K,Blue,39,4,2,2203,66,0.759
708559533,Client actuel,40,M,1,Sans diplôme,Célibataire,$80K - $120K,Blue,36,3,2,584,83,0.33
711939558,Client perdu,37,F,2,Non connu,Célibataire,Moins de $40K,Blue,36,2,3,0,39,0.0
772143333,Client actuel,46,F,2,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,35,3,3,1498,79,0.69
711067383,Client actuel,53,M,1,Non connu,Célibataire,$120K +,Blue,45,2,3,0,74,0.0
817041408,Client actuel,56,F,3,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,41,2,3,1549,82,0.372
771942333,Client actuel,65,M,1,Niveau Bac+2,Célibataire,Moins de $40K,Blue,54,2,2,1309,63,0.244
755247108,Client actuel,50,F,2,Doctorat,Célibataire,Moins de $40K,Blue,43,1,0,0,82,0.0
715710708,Client actuel,50,M,2,Non connu,Marié(e),$60K - $80K,Blue,37,3,2,747,76,0.041
713858733,Client actuel,61,F,0,Master,Marié(e),$40K - $60K,Blue,53,3,2,2164,73,0.843
717129333,Client actuel,35,F,2,Licence,Marié(e),$40K - $60K,Blue,25,1,2,0,73,0.0
716924958,Client perdu,65,F,2,Licence,Célibataire,$60K - $80K,Blue,56,0,3,1926,48,0.283
719614758,Client actuel,45,F,4,Licence,Célibataire,$40K - $60K,Blue,34,2,2,1977,75,0.732
721537683,Client actuel,50,F,3,Master,Marié(e),Non connu,Blue,41,3,3,1342,67,0.245
771500358,Client actuel,43,F,2,Sans diplôme,Divorcé(e),Moins de $40K,Blue,31,3,1,1313,84,0.303
711531858,Client perdu,48,F,4,Non connu,Marié(e),Moins de $40K,Blue,41,6,3,1267,37,0.518
715060158,Client actuel,41,F,4,Licence,Célibataire,Moins de $40K,Blue,26,2,2,1282,76,0.719
779725833,Client actuel,42,M,2,Licence,Célibataire,$60K - $80K,Blue,26,3,2,1775,73,0.151
716592558,Client actuel,52,F,1,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,36,3,3,1101,68,0.471
771020133,Client actuel,45,F,5,Sans diplôme,Célibataire,Moins de $40K,Blue,32,3,0,1776,79,0.621
709153008,Client actuel,37,M,3,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,36,3,3,2481,76,0.983
713394858,Client actuel,48,M,2,Master,Marié(e),$40K - $60K,Blue,34,2,2,0,60,0.0
721175283,Client actuel,59,F,1,Licence,Marié(e),Moins de $40K,Blue,36,1,1,1410,58,0.523
715503558,Client actuel,57,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,2,3,2417,71,0.682
819943458,Client perdu,57,M,3,Licence,Marié(e),$120K +,Blue,52,5,3,1000,37,0.029
717094758,Client actuel,40,F,4,Master,Marié(e),Non connu,Blue,29,3,1,0,84,0.0
772073508,Client perdu,52,F,1,Niveau Bac+2,Célibataire,$60K - $80K,Blue,41,6,8,0,47,0.0
721351983,Client perdu,43,F,4,Sans diplôme,Marié(e),Moins de $40K,Blue,36,6,3,2517,47,0.721
714477408,Client perdu,36,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,6,3,1340,39,0.45
718471758,Client actuel,49,M,4,Doctorat,Célibataire,$60K - $80K,Silver,37,2,2,2051,69,0.066
711607833,Client actuel,43,M,5,Lycée (équivalent baccalauréat),Marié(e),$60K - $80K,Blue,36,2,1,2384,97,0.848
708621408,Client actuel,39,F,1,Non connu,Célibataire,Moins de $40K,Blue,28,2,1,0,82,0.0
719277033,Client actuel,44,M,3,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,34,3,1,708,62,0.079
813905508,Client actuel,57,F,3,Sans diplôme,Célibataire,Moins de $40K,Blue,52,3,3,1188,73,0.593
719761458,Client actuel,55,M,4,Master,Célibataire,$60K - $80K,Blue,36,2,1,1626,61,0.325
708222558,Client actuel,37,F,2,Master,Marié(e),Moins de $40K,Blue,36,2,3,1513,77,0.655
713937558,Client actuel,54,F,2,Lycée (équivalent baccalauréat),Marié(e),$40K - $60K,Blue,36,3,3,0,74,0.0
709603608,Client actuel,34,M,3,Sans diplôme,Marié(e),$60K - $80K,Blue,25,1,1,1643,69,0.701
804661083,Client actuel,50,M,0,Licence,Célibataire,$80K - $120K,Blue,45,2,2,1506,77,0.705
720977358,Client actuel,50,F,2,Non connu,Célibataire,Moins de $40K,Blue,36,2,2,1689,78,0.668
718420308,Client actuel,50,F,2,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,1,3,1658,75,0.488
714046608,Client actuel,49,M,0,Doctorat,Marié(e),$60K - $80K,Blue,39,6,3,1395,73,0.071
718048608,Client actuel,41,F,3,Licence,Marié(e),Non connu,Blue,33,3,0,1325,74,0.087
718497033,Client actuel,52,M,1,Lycée (équivalent baccalauréat),Marié(e),$120K +,Blue,36,3,3,0,53,0.0
711801933,Client perdu,54,F,4,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,36,6,7,0,42,0.0
716282208,Client perdu,54,F,2,Master,Marié(e),$60K - $80K,Blue,48,8,3,0,36,0.0
789076083,Client actuel,50,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,38,3,2,1475,84,0.532
714045783,Client perdu,37,F,2,Licence,Marié(e),$40K - $60K,Blue,29,2,9,1965,46,0.771
769720683,Client actuel,50,F,1,Licence,Marié(e),Non connu,Blue,44,2,2,1884,60,0.33
721092783,Client actuel,46,M,3,Licence,Marié(e),$80K - $120K,Blue,36,3,1,1290,68,0.065
720243933,Client perdu,47,M,2,Sans diplôme,Marié(e),$60K - $80K,Blue,32,3,9,0,49,0.0
818502708,Client actuel,51,F,1,Sans diplôme,Célibataire,$40K - $60K,Blue,46,3,2,1674,86,0.733
712942308,Client actuel,42,M,3,Doctorat,Célibataire,$60K - $80K,Blue,36,1,3,1527,67,0.132
714262533,Client actuel,28,F,0,Non connu,Marié(e),Non connu,Blue,36,4,2,1306,78,0.371
714708183,Client actuel,58,M,2,Lycée (équivalent baccalauréat),Célibataire,$60K - $80K,Silver,49,3,3,0,74,0.0
718285308,Client actuel,44,F,1,Non connu,Célibataire,Moins de $40K,Blue,31,3,1,0,55,0.0
720595083,Client actuel,40,F,3,Non connu,Marié(e),Moins de $40K,Blue,30,2,3,1278,69,0.789
787501758,Client actuel,51,F,3,Lycée (équivalent baccalauréat),Célibataire,Moins de $40K,Blue,39,2,1,1237,68,0.306
714990633,Client actuel,56,M,4,Licence,Célibataire,$80K - $120K,Blue,36,3,2,1696,82,0.816
714652383,Client actuel,51,F,4,Licence,Marié(e),Moins de $40K,Blue,36,3,2,0,74,0.0
788776008,Client actuel,43,M,3,Niveau Bac+2,Marié(e),$80K - $120K,Blue,24,3,1,1161,91,0.246
709176108,Client actuel,56,F,4,Master,Non connu,Moins de $40K,Blue,49,3,3,621,79,0.135
719354433,Client actuel,48,M,1,Niveau Bac+2,Célibataire,$80K - $120K,Silver,36,3,3,1629,78,0.047
709368483,Client actuel,56,M,2,Licence,Marié(e),$40K - $60K,Blue,45,2,1,0,77,0.0
717621333,Client actuel,48,F,3,Non connu,Divorcé(e),Moins de $40K,Blue,36,2,1,1871,78,0.698
716272158,Client perdu,41,F,3,Niveau Bac+2,Marié(e),$40K - $60K,Blue,15,5,7,2517,56,0.584
803355408,Client actuel,50,M,2,Non connu,Marié(e),$60K - $80K,Blue,44,3,1,1659,77,0.752
717073308,Client actuel,44,F,3,Niveau Bac+2,Marié(e),Moins de $40K,Blue,31,6,2,727,78,0.271
789105183,Client actuel,54,M,3,Master,Célibataire,$80K - $120K,Silver,42,1,2,2488,87,0.072
721305408,Client actuel,48,F,2,Licence,Marié(e),Moins de $40K,Blue,37,2,1,0,81,0.0
715739733,Client actuel,34,M,1,Lycée (équivalent baccalauréat),Célibataire,$40K - $60K,Blue,25,1,2,1141,88,0.636
779217333,Client actuel,59,F,0,Licence,Divorcé(e),Moins de $40K,Blue,49,2,3,1502,75,0.674
712133508,Client actuel,41,F,3,Niveau Bac+2,Célibataire,$40K - $60K,Blue,22,0,2,1582,75,0.614
714602658,Client perdu,39,F,1,Licence,Marié(e),$60K - $80K,Blue,36,2,3,0,36,0.0
712446783,Client perdu,50,F,4,Licence,Marié(e),$80K - $120K,Blue,30,3,7,1530,41,0.379
720049083,Client perdu,35,F,1,Non connu,Divorcé(e),Non connu,Blue,24,3,3,0,47,0.0
824172258,Client actuel,34,F,2,Non connu,Divorcé(e),Moins de $40K,Blue,30,1,2,1510,77,0.343
717695058,Client actuel,46,F,5,Lycée (équivalent baccalauréat),Marié(e),Non connu,Blue,35,1,3,0,76,0.0
719782458,Client actuel,49,F,1,Licence,Marié(e),$40K - $60K,Blue,39,3,3,1992,76,0.277
718141983,Client actuel,49,M,0,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,43,3,1,1295,89,0.688
718853358,Client actuel,42,F,3,Licence,Célibataire,Moins de $40K,Blue,36,1,2,2517,85,0.761
772539558,Client actuel,65,F,0,Niveau Bac+2,Célibataire,Moins de $40K,Blue,55,3,0,0,65,0.0
817094283,Client actuel,43,F,5,Licence,Marié(e),Moins de $40K,Blue,23,3,3,903,78,0.105
716932308,Client actuel,38,F,2,Niveau Bac+2,Marié(e),Non connu,Blue,28,1,3,634,79,0.135
714738858,Client actuel,52,F,1,Licence,Non connu,Moins de $40K,Blue,36,1,3,1714,81,0.597
772409733,Client actuel,39,F,3,Lycée (équivalent baccalauréat),Divorcé(e),$40K - $60K,Blue,28,1,3,2307,90,0.679
717534108,Client actuel,48,F,3,Lycée (équivalent baccalauréat),Divorcé(e),$40K - $60K,Blue,40,1,3,1410,79,0.586
816378033,Client perdu,46,M,4,Sans diplôme,Célibataire,$80K - $120K,Gold,41,3,2,1104,47,0.032
790141308,Client actuel,44,M,2,Niveau Bac+2,Marié(e),$80K - $120K,Blue,37,3,1,0,79,0.0
710770383,Client actuel,53,F,2,Licence,Marié(e),$40K - $60K,Blue,36,3,1,582,92,0.405
711351108,Client actuel,44,F,3,Lycée (équivalent baccalauréat),Non connu,Moins de $40K,Blue,36,3,2,1804,61,0.692
713744058,Client actuel,41,F,3,Lycée (équivalent baccalauréat),Marié(e),Moins de $40K,Blue,36,2,3,1509,78,0.64
708998583,Client actuel,47,F,4,Master,Marié(e),Moins de $40K,Blue,39,2,2,0,87,0.0
827451333,Client perdu,54,F,2,Sans diplôme,Marié(e),Moins de $40K,Blue,50,8,3,0,37,0.0
714228558,Client actuel,40,M,3,Lycée (équivalent baccalauréat),Célibataire,$80K - $120K,Blue,36,3,3,0,82,0.0
797668983,Client actuel,42,F,4,Licence,Marié(e),Moins de $40K,Blue,36,2,1,0,70,0.0
713023158,Client actuel,39,F,2,Niveau Bac+2,Marié(e),$40K - $60K,Blue,31,1,2,2143,78,0.739
709982658,Client actuel,41,F,2,Niveau Bac+2,Marié(e),Moins de $40K,Blue,31,2,3,2038,77,0.209
